z,phi,C1,C2,C3,C4,C5,C6,fuel_temp,graphite_temp
128.4556962025316,0.009319343663062927,3.297779156084968e-05,8.052484220660926e-07,1.224385334225087e-07,8.450202118956067e-08,5.186366039565979e-09,1.442102227878316e-09,933.0525820750505,1630.868899439942
130.6329113924051,0.009012892926021272,3.296075253247595e-05,8.064257385244558e-07,1.23214757773344e-07,8.44359324547333e-08,5.098730331904411e-09,1.408003092153776e-09,933.5503669066351,1607.510611889125
132.8101265822785,0.008692881476677721,3.294518201483845e-05,8.07503872968537e-07,1.238930520398812e-07,8.427839857933055e-08,5.004730092193703e-09,1.3720806859356e-09,934.0301209597042,1583.193582986593
134.9873417721519,0.008359597968078581,3.293098305783974e-05,8.084770628256863e-07,1.244712363059618e-07,8.402859575837524e-08,4.904389982748582e-09,1.334340970103804e-09,934.4911569022202,1557.935980399492
137.1645569620253,0.008013344252373924,3.291805507141549e-05,8.093395543494021e-07,1.249471624430431e-07,8.368572693200755e-08,4.797731729847581e-09,1.294788497051858e-09,934.9327978182627,1531.756199899497
139.3417721518987,0.007654434828380104,3.290629390398567e-05,8.100856010330074e-07,1.253187095207229e-07,8.324901639574744e-08,4.684773683096842e-09,1.253426276596243e-09,935.3543770803451,1504.672843753849
141.5189873417721,0.007283196372790837,3.289559196007268e-05,8.107094613493676e-07,1.255837790953364e-07,8.27177043992251e-08,4.565530389646929e-09,1.210255651443363e-09,935.7552382056214,1476.704703889354
143.6962025316456,0.006899967402340021,3.288583837642411e-05,8.112053965404732e-07,1.257402904392949e-07,8.209104179573091e-08,4.440012192170806e-09,1.165276186183187e-09,936.1347347015991,1447.870750789668
145.873417721519,0.006505098123335004,3.287691925847536e-05,8.115676689696103e-07,1.257861757875972e-07,8.136828481845283e-08,4.308224861198894e-09,1.118485574451609e-09,936.4922299077847,1418.190129209811
148.0506329113924,0.006098950535201594,3.286871796582236e-05,8.11790541272204e-07,1.257193756928301e-07,8.054869007514609e-08,4.17016927439313e-09,1.069879569708188e-09,936.8270968412583,1387.682161948455
150.2278481012658,0.005681898865405415,3.286111542898777e-05,8.118682763075698e-07,1.255378345968306e-07,7.963150987133874e-08,4.025841157627512e-09,1.019451946004057e-09,937.1387180563632,1356.366363110338
152.4050632911392,0.005254330423091404,3.285399048002344e-05,8.117951377885237e-07,1.25239496746345e-07,7.861598799265743e-08,3.875230905246868e-09,9.671944961123196e-10,937.4264855312712,1324.262462503893
154.5822784810127,0.004816646967006288,3.28472201844355e-05,8.115653914642353e-07,1.248223026012704e-07,7.750135609869463e-08,3.718323499456058e-09,9.130970753778853e-10,937.6898005968857,1291.39044300117
156.7594936708861,0.004369266693636071,3.284068016881154e-05,8.111733068296295e-07,1.242841859083496e-07,7.628683090489331e-08,3.555098551594708e-09,8.571477007064965e-10,937.9280739262455,1257.77059273066
158.9367088607595,0.003912626986924362,3.283424494484799e-05,8.106131594966373e-07,1.236230716500927e-07,7.497161236564751e-08,3.385530492847393e-09,7.993327162625745e-10,938.140725605648,1223.423573802522
161.1139240506329,0.003447188204087574,3.28277882345687e-05,8.098792345852922e-07,1.228368751655895e-07,7.355488316183676e-08,3.209588955506583e-09,7.39637044449357e-10,938.3271853148736,1188.370510256614
163.2911392405063,0.002973439170446543,3.282118330286351e-05,8.089658318588129e-07,1.219235029740549e-07,7.203581004432929e-08,3.027239425487884e-09,6.780445619655659e-10,938.4868926738039,1152.633127305753
165.4683544303797,0.00249190600057956,3.281430330249916e-05,8.078672739918803e-07,1.208808563533899e-07,7.041354814093456e-08,2.838444335914163e-09,6.145386881952812e-10,938.6192981521042,1116.234518837721
167.6455696202532,0.002003167627500347,3.280702163431439e-05,8.065779198931578e-07,1.197068391678619e-07,6.868724979340746e-08,2.643164837697124e-09,5.491033029402228e-10,938.7238703091804,1079.21045761062
169.8227848101266,0.001507884062506133,3.279921232013011e-05,8.050921771561707e-07,1.183993649187761e-07,6.685607237589673e-08,2.441362254199766e-09,4.817233983407779e-10,938.8002050091555,1041.798578777776
172,0.001006850884479249,3.279075033428332e-05,8.034043377097787e-07,1.169562164557215e-07,6.491902583916153e-08,2.232972117586154e-09,4.123700213240799e-10,938.8499289766112,1007.780707134029
