z,phi,C1,C2,C3,C4,C5,C6,fuel_temp,graphite_temp
69.67088607594937,0.01235247570956656,6.960255033706152e-07,4.683092812555017e-07,8.105729756427564e-08,6.243385250928845e-08,5.681718821998776e-09,1.856726154963781e-09,912.1211114051476,1655.803409657687
71.84810126582279,0.01247726131307423,6.960925574920528e-07,4.713392724754171e-07,8.384683902005714e-08,6.464496345483498e-08,5.799316677655075e-09,1.882135096444172e-09,912.7367431003106,1662.793892281463
74.0253164556962,0.01258476600287665,6.961697908061095e-07,4.743900116075422e-07,8.662108273508126e-08,6.68090336264999e-08,5.908878732338694e-09,1.904873948599281e-09,913.3566093930363,1668.695730110934
76.20253164556962,0.01267483342808708,6.962549539816322e-07,4.774547808609744e-07,8.937476204976438e-08,6.892169789118852e-08,6.0102675740415e-09,1.924932712963594e-09,913.9798217517068,1673.505656295488
78.37974683544304,0.01274732528228856,6.963458430581994e-07,4.805269005633741e-07,9.210269521804427e-08,7.097874728702201e-08,6.103362076535786e-09,1.942304243834704e-09,914.6054907589781,1677.221808545885
80.55696202531645,0.01280212197503269,6.964403764822207e-07,4.835997469625957e-07,9.479978921638178e-08,7.29761291015902e-08,6.188056538296966e-09,1.956984164681597e-09,915.2327282560566,1679.843720459309
82.73417721518987,0.01283912333614412,6.965366111672333e-07,4.866667603452443e-07,9.746104336019517e-08,7.490994687402732e-08,6.264259903196121e-09,1.968970795241561e-09,915.8606489970425,1681.372312495112
84.9113924050633,0.01285824934381704,6.966327126237605e-07,4.897214458121436e-07,1.000815527473737e-07,7.677646032727996e-08,6.33189505463647e-09,1.978265087383111e-09,916.4883717619454,1681.80988246235
87.08860759493672,0.01285944086646356,6.967269039834027e-07,4.927573705988839e-07,1.02656511559923e-07,7.857208523543191e-08,6.39089817546128e-09,1.984870568075317e-09,917.1150200629922,1681.160095257653
89.26582278481013,0.01284266040742408,6.968174174663755e-07,4.957681616427262e-07,1.051812162530906e-07,8.029339322899504e-08,6.44121816648741e-09,1.988793287979417e-09,917.7397226621208,1679.427971526577
91.44303797468355,0.01280789284104615,6.969024634755908e-07,4.987475057938491e-07,1.076510686510695e-07,8.193711153907298e-08,6.48281611699095e-09,1.990041774318368e-09,918.3616141043825,1676.619874916194
93.62025316455697,0.01275514612829708,6.969802219899367e-07,5.016891534231507e-07,1.100615789553241e-07,8.35001226795727e-08,6.515664820936784e-09,1.988626986815736e-09,918.9798353974131,1672.743497624654
95.79746835443038,0.01268445199997082,6.970488523122167e-07,5.045869248236643e-07,1.124083686604872e-07,8.497946406533456e-08,6.539748333220684e-09,1.9845622756375e-09,919.5935348745621,1667.807844010903
97.9746835443038,0.01259586659563832,6.971065126388062e-07,5.07434718074726e-07,1.14687173366208e-07,8.637232756317894e-08,6.555061560675421e-09,1.977863340415626e-09,920.2018692039566,1661.823212082545
100.1518987341772,0.01248947104673872,6.971513805238292e-07,5.102265169660687e-07,1.168938454716411e-07,8.767605897233252e-08,6.561609883064968e-09,1.968548189570676e-09,920.8040044661583,1654.801172720876
102.3291139240506,0.01236537199259795,6.971816678868222e-07,5.129563979740908e-07,1.190243567411824e-07,8.888815743037545e-08,6.559408799736592e-09,1.956637099273785e-09,921.3991172203275,1646.754546526402
104.5063291139241,0.01222370201869453,6.971956279832264e-07,5.156185358683289e-07,1.210748007336471e-07,9.000627474064124e-08,6.548483598010041e-09,1.942152571492235e-09,921.9863955019686,1637.697378181931
106.6835443037975,0.0120646200071846,6.9719155513633e-07,5.182072080548767e-07,1.230413950905853e-07,9.102821461685987e-08,6.528869039756836e-09,1.925119290649824e-09,922.5650397286868,1627.644908242341
108.8607594936709,0.01188831139056811,6.971677800666822e-07,5.207167980855214e-07,1.249204836817336e-07,9.195193184076737e-08,6.500609062969278e-09,1.905564078509403e-09,923.1342635200299,1616.613542277646
111.0379746835443,0.01169498830043733,6.971226641329574e-07,5.231417988410677e-07,1.267085386064128e-07,9.277553132845896e-08,6.463756495450312e-09,1.883515846958036e-09,923.6932944551284,1604.620817324852
113.2151898734177,0.0114848896045005,6.970545950659759e-07,5.254768157875943e-07,1.284021620493239e-07,9.349726710148992e-08,6.418372778083729e-09,1.859005548451526e-09,924.2413747957388,1591.685365643269
115.3924050632911,0.01125828082650451,6.96961985457565e-07,5.277165705013664e-07,1.299980879883085e-07,9.411554115917772e-08,6.364527695477314e-09,1.832066123958388e-09,924.7777621955852,1577.826875816353
