z,phi,C1,C2,C3,C4,C5,C6,fuel_temp,graphite_temp
139.3417721518987,0.005223744130256096,1.534813145206308e-07,2.645176381684492e-07,9.920783340762042e-08,6.75312303511632e-08,3.766495599500708e-09,9.912114320173598e-10,906.0799469113465,1296.592507788581
141.5189873417721,0.004955051566307612,1.538388444885374e-07,2.655085535856615e-07,9.936010637154148e-08,6.699621576137646e-08,3.655903685907523e-09,9.516543005574197e-10,906.3677079508766,1276.75248380457
143.6962025316456,0.004679345923321403,1.541639435591278e-07,2.663857065047077e-07,9.941834880150955e-08,6.637976142101042e-08,3.540436891633409e-09,9.108555482971097e-10,906.6394245929472,1256.430585796498
145.873417721519,0.004397046503051736,1.544559746443573e-07,2.671471627435309e-07,9.938200447760778e-08,6.56825224862732e-08,3.420266718945456e-09,8.688737448161528e-10,906.8947555924192,1235.654795516905
148.0506329113924,0.004108580302934164,1.54714345765082e-07,2.677911477266515e-07,9.925065255307506e-08,6.49052698335141e-08,3.295569412507563e-09,8.257683693597799e-10,907.1333819335689,1214.453323221444
150.2278481012658,0.003814380864864489,1.549385102334952e-07,2.683160467439178e-07,9.902400623803137e-08,6.404888686745433e-08,3.166525569805967e-09,7.815996904319649e-10,907.3550069514142,1192.854556954482
152.4050632911392,0.003514887137516066,1.551279667608717e-07,2.687204049516173e-07,9.870191128896822e-08,6.311436620607401e-08,3.033319754653986e-09,7.364286485311497e-10,907.5593564157831,1170.887014687717
154.5822784810127,0.003210542362541686,1.552822594957589e-07,2.690029271342572e-07,9.828434432136311e-08,6.210280626208876e-08,2.896140116116672e-09,6.903167428858511e-10,907.7461785806263,1148.579299669069
156.7594936708861,0.002901792994540287,1.554009779982473e-07,2.691624772469823e-07,9.777141096396733e-08,6.101540774184321e-08,2.755178015207775e-09,6.433259230172623e-10,907.9152442013066,1125.960059309544
158.9367088607595,0.002589087664084039,1.554837571564035e-07,2.69198077760108e-07,9.716334387434778e-08,5.985347008315732e-08,2.610627661695922e-09,5.955184859173677e-10,908.0663465228414,1103.057947921536
161.1139240506329,0.002272876192422458,1.555302770513467e-07,2.691089088285648e-07,9.646050063614414e-08,5.861838785420092e-08,2.462685763318098e-09,5.46956979586402e-10,908.1993012425754,1079.90159409549
163.2911392405063,0.001953608665737772,1.555402627778082e-07,2.688943073102376e-07,9.566336155925008e-08,5.731164713586074e-08,2.31155118964155e-09,4.977041136256601e-10,908.3139464585329,1056.519586992578
165.4683544303797,0.001631734576055705,1.55513484227339e-07,2.685537656582445e-07,9.477252740477276e-08,5.593482191034158e-08,2.157424652747805e-09,4.478226775344348e-10,908.4101427953711,1032.940816514366
167.6455696202532,0.001307702035161459,1.554497558416382e-07,2.680869307132141e-07,9.378871705721632e-08,5.44895704789628e-08,2.000508406844213e-09,3.973754673180801e-10,908.4877776745276,1009.20216763872
169.8227848101266,0.0009819570671837103,1.553489363437952e-07,2.674936024226523e-07,9.27127651669432e-08,5.297763193235221e-08,1.841005968852422e-09,3.464252209840897e-10,908.5468466144321,985.4913787015763
172,0.0006549429849537526,1.552109284555995e-07,2.667737325156767e-07,9.154561978669311e-08,5.140082269660745e-08,1.679121861996547e-09,2.950345634926757e-10,908.5887900566287,964.4753386961678
