time_s,phi_mid,rho,power,fuel_mid,graphite_mid,core_inlet,core_outlet,hx1_hot_outlet,hx1_cold_outlet,hx2_hot_outlet,hx2_cold_outlet,brayton_return
437,0.01662103422083709,0.0005,16193921.02859227,917.6707160190259,1898.654140218925,895.5757642867981,937.1253756324962,895.8117965657584,937.2288617657597,864.0088654172919,935.692729755497,889.7199810070929
438,0.01663173140168724,0.0005,16204871.03942441,917.7361453680369,1898.881457825351,895.6239181031023,937.157560678295,895.8576589267835,937.2296948195086,864.0366653440059,935.6928428815153,889.7147503426941
439,0.01659482470330122,0.0005,16169358.12057729,917.7926085583147,1899.102752348306,895.6715828658882,937.2067733120464,895.9031085194416,937.2271134023371,864.064088895186,935.6943136922049,889.7099182616912
440,0.01650329299532215,0.0005,16080717.48638637,917.8326247714906,1899.309839152286,895.7187738770534,937.2629644726943,895.9481596223442,937.2227737317996,864.0911611903671,935.6970043059782,889.705682668555
441,0.01636520375386124,0.0005,15946977.10511812,917.8526383435907,1899.495782610318,895.7655066238159,937.3145066302802,895.9928259210802,937.2186794461007,864.1179021274994,935.7006959411368,889.702272320221
442,0.01620136764043671,0.0005,15788524.00715549,917.8541623605366,1899.656802809005,895.8117965657584,937.3509489724063,896.0371205111403,937.2167270990706,864.1443264978204,935.7051288238565,889.6999025374228
443,0.01603869029646997,0.0005,15631598.81323745,917.8433851452445,1899.793175905536,895.8576589267835,937.3654985821454,896.0810559500641,937.2182781356794,864.1704451210757,935.7100487587868,889.6987331110748
444,0.01590237697190739,0.0005,15500701.91316083,917.8293748194429,1899.908961339889,895.9031085194416,937.3566171834165,896.1246443375899,937.2238532313791,864.1962667855295,935.7152510119487,889.6988367571089
445,0.01580985712980838,0.0005,15412697.46682767,917.8215833195878,1900.010818952106,895.9481596223442,937.328348485143,896.1678973987358,937.2330212279828,864.221800578519,935.7206126927283,889.700184313552
446,0.01576789093431814,0.0005,15374025.99171646,917.8275260048156,1900.106396486609,895.9928259210802,937.289308732862,896.2108265464489,937.2445111918228,864.2470581001868,935.7261071077943,889.7026494533227
447,0.01577289049001405,0.0005,15381047.509801,917.8512965395514,1900.202771167738,896.0371205111403,937.2506143679094,896.2534429073835,937.2565223356509,864.272055082311,935.7317972391082,889.7060317286754
448,0.01581326337918646,0.0005,15422348.82097465,917.8931270776667,1900.305248905575,896.0810559500641,937.2232945024585,896.2957573049716,937.2671577683208,864.2968120675498,935.7378099113735,889.7100931348868
449,0.01587209833991817,0.0005,15481376.53040916,917.9497670559421,1900.416571719515,896.1246443375899,937.2158380853583,896.3377802057186,937.2748777538656,864.3213540032352,935.7442964818645,889.7146007782308
450,0.01592934580753631,0.0005,15538571.09301431,918.0152792877044,1900.536456458328,896.1678973987358,937.2324188075784,896.3795216448196,937.2788640113005,864.3457088248565,935.7513890320386,889.7193670814788
451,0.01596412064805299,0.0005,15573614.9982502,918.0820083856432,1900.661482098067,896.2108265464489,937.2721036163429,896.4209911533126,937.2792098794162,864.3699053061001,935.7591622048708,889.7242794522766
452,0.01595825040717644,0.0005,15568889.28060599,918.1417539613174,1900.785511190324,896.2534429073835,937.3291125149939,896.4621977095562,937.2768962797762,864.3939705969822,935.7676095814456,889.7293134341995
453,0.01590098073921662,0.0005,15514047.71309765,918.1872563583206,1900.900816602384,896.2957573049716,937.3940248995772,896.5031497326842,937.2735671889078,864.4179279304545,935.7766400512102,889.7345267313074
454,0.01579292800775033,0.0005,15409843.18944493,918.2138496077965,1900.999796872171,896.3377802057186,937.4556972973336,896.5438551260947,937.2711640630537,864.4417949394399,935.7860948444924,889.7400355403669
455,0.01564686048680263,0.0005,15268853.25209649,918.2207787260688,1901.07680106613,896.3795216448196,937.5035344680914,896.5843213674608,937.2715043708063,864.465582900108,935.7957809603066,889.7459785348807
456,0.0154844509852387,0.0005,15112282.50032705,918.2115929215252,1901.129458041779,896.4209911533126,937.5296659263336,896.6245556309834,937.2758932637407,864.489297030266,935.8055128818803,889.7524767278519
457,0.01533042439112867,0.0005,14964242.38273404,918.1933556527704,1901.159121674491,896.4621977095562,937.5305792886871,896.6645649201449,937.2848449670013,864.5129377609874,935.8151527068268,889.759598507159
458,0.01520656292551856,0.0005,14845912.14640445,918.1749238166142,1901.170414538083,896.5031497326842,937.5078665969244,896.7043561864657,937.2979673866192,864.5365027056089,935.8246395260236,889.7673379917926
459,0.01512738341918488,0.0005,14771342.77963073,918.1648871436173,1901.170124170112,896.5438551260947,937.4679174425708,896.7439364121585,937.3140324434503,864.559988911099,935.8340017140792,889.7756117062834
460,0.01509800474741006,0.0005,14745399.79886551,918.1697619521047,1901.165782461765,896.5843213674608,937.4206041258792,896.7833126414465,937.331218590906,864.5833949218035,935.8433498203389,889.7842741858915
461,0.01511382046416654,0.0005,14763464.08368612,918.1927930264609,1901.164200012383,896.6245556309834,937.3772173997636,896.8224919552545,937.3474770009705,864.6067222288881,935.852851916432,889.7931486031547
462,0.0151614352512364,0.0005,14812362.30851816,918.2334470185541,1901.170145767965,896.6645649201449,937.3480838718741,896.8614813949387,937.3609469225811,864.6299758152041,935.8626967504745,889.8020649876448
463,0.01522074579962189,0.0005,14872412.45999131,918.2875487455738,1901.185344359445,896.7043561864657,937.3403771580239,896.9002878504988,937.3703346328514,864.6531637086593,935.8730523785463,889.8108969932247
464,0.01526849692868676,0.0005,14920907.77609765,918.3480337683864,1901.208012887524,896.7439364121585,937.3565985250999,896.9389179353385,937.3751765990122,864.6762956833544,935.8840287825301,889.8195888149689
465,0.01528342870806159,0.0005,14937148.36069148,918.4063291725212,1901.233175038358,896.7833126414465,937.3940648599796,896.9773778718505,937.375930298669,864.69938144357,935.895652180741,889.828166449688
466,0.01525203748802198,0.0005,14908059.53566417,918.4542602649923,1901.253841655503,896.8224919552545,937.4455366015775,897.0156734094934,937.3738718397639,864.7224287431625,935.9078563883795,889.8367311826685
467,0.01517279005342465,0.0005,14832282.86089154,918.48609386084,1901.262820839507,896.8614813949387,937.5008736228415,897.0538097901382,937.3708208094339,864.7454419027628,935.9204931163472,889.8454370011019
